"Identifier","IsDeleted","EssayAnswerID","MatchingAnswerID","MultipleAnswerAnswerID","MultipleChoiceAnswerID","TrueOrFalseAnswerID","ExamTakenID","QuestionID","Grade","Answer","IsCorrect","AuditCreatedDate","AuditLastUpdatedDate"
"MULTCHOICE","False",,,,"804064",,"417637","2039",,"Instituição consignatária é a instituição autorizada a conceder empréstimo ou financiamento.","1","07/02/2024 11:10:59","07/02/2024 11:10:59"
"MULTCHOICE","False",,,,"804065",,"417637","2063",,"A cobrança será suspensa imediatamente, salvo se o fornecedor indicar o contrato e comprovar que o valor é efetivamente devido.","1","07/02/2024 11:12:15","07/02/2024 11:12:15"
"MULTCHOICE","False",,,,"804066",,"417637","2047",,"Capitalização.","1","07/02/2024 11:20:04","07/02/2024 11:20:04"
"MULTCHOICE","False",,,,"804067",,"417637","2059",,"A inclusão de cláusula estipulando que o contratante será previamente informado da elevação respectiva, por meio do veículo de comunicação previsto contratualmente.","1","07/02/2024 11:22:08","07/02/2024 11:22:08"
"MULTCHOICE","False",,,,"804068",,"417637","2052",,"Distinguir fatos de opiniões, pessoais ou de mercado, com relação aos produtos e serviços oferecidos aos clientes.","1","07/02/2024 11:23:10","07/02/2024 11:23:10"
"MULTCHOICE","False",,,,"804069",,"417637","2031",,"As signatárias devem manter, na sua publicidade de produtos de crédito, mensagem que oriente o consumidor ao uso irresponsável do crédito.","0","07/02/2024 11:24:08","07/02/2024 11:24:08"
"MULTCHOICE","False",,,,"804070",,"417637","2057",,"For observada a vigência do contrato para fins do empréstimo ou de financiamentos.","1","07/02/2024 11:35:47","07/02/2024 11:35:47"
"MULTCHOICE","False",,,,"804071",,"417637","2023",,"Investimento e financiamento.","1","07/02/2024 11:40:10","07/02/2024 11:40:10"
"MULTCHOICE","False",,,,"804072",,"417637","2065",,"Dos impostos e taxas incidentes nas operações de crédito direto ao consumidor e de arrendamento mercantil financeiro.","0","07/02/2024 11:43:10","07/02/2024 11:43:10"
"MULTCHOICE","False",,,,"804073",,"417637","2029",,"O resumo contratual (sumário executivo) da operação.","1","07/02/2024 11:48:12","07/02/2024 11:48:12"
"MULTCHOICE","False",,,,"804074",,"417837","2055",,"De relacionamento, de sensibilidade e do negócio.","1","07/02/2024 12:24:22","07/02/2024 12:24:22"
"MULTCHOICE","False",,,,"804075",,"417837","2063",,"O consumidor será informado sobre a resolução de sua demanda no prazo máximo de setenta e duas horas por correspondência ou por meio eletrônico, a seu critério.","0","07/02/2024 12:26:38","07/02/2024 12:26:38"
"MULTCHOICE","False",,,,"804076",,"417837","2057",,"For observada a vigência do contrato para fins do empréstimo ou de financiamentos.","1","07/02/2024 12:43:35","07/02/2024 12:43:35"
"MULTCHOICE","False",,,,"804077",,"417837","2032",,"Integridade, equidade, respeito ao consumidor, transparência, excelência, sustentabilidade e confiança.","1","07/02/2024 12:44:17","07/02/2024 12:44:17"
"MULTCHOICE","False",,,,"804078",,"417837","2046",,"A fabricação de papel moeda.","1","07/02/2024 12:45:05","07/02/2024 12:45:05"
"MULTCHOICE","False",,,,"804079",,"417837","2024",,"As entradas e saídas de valores (dinheiro) efetivadas no decorrer do tempo numa dada operação.","1","07/02/2024 12:45:27","07/02/2024 12:45:27"
"MULTCHOICE","False",,,,"804080",,"417837","2038",,"Do valor total financiado e a taxa mensal e anual de juros.","1","07/02/2024 12:46:21","07/02/2024 12:46:21"
"MULTCHOICE","False",,,,"804081",,"417837","2028",,"O fornecedor deverá informar em 5 dias úteis a todos os bancos de dados para a retirada da negativação em nome do consumidor.","1","07/02/2024 12:48:33","07/02/2024 12:48:33"
"MULTCHOICE","False",,,,"804082",,"417838","2051",,"Encaminhar resposta conclusiva para a demanda dos reclamantes, após dar adequado tratamento às reclamações recebidas.","1","07/02/2024 14:05:38","07/02/2024 14:05:38"
"MULTCHOICE","False",,,,"804083",,"417838","2048",,"Menor será o seu valor presente.","1","07/02/2024 14:07:03","07/02/2024 14:07:03"
"MULTCHOICE","False",,,,"804084",,"417838","2052",,"Distinguir fatos de opiniões, pessoais ou de mercado, com relação aos produtos e serviços oferecidos aos clientes.","1","07/02/2024 14:12:14","07/02/2024 14:12:14"
"MULTCHOICE","False",,,,"804085",,"417838","2035",,"Rotativas (exemplo   :   cheque especial) e pontuais (parcelas e prazo fixo).","1","07/02/2024 14:14:58","07/02/2024 14:14:58"
"MULTCHOICE","False",,,,"804086",,"417838","2064",,"É dever informar mensalmente o Banco Central do Brasil sobre as reclamações recebidas.","0","07/02/2024 14:15:40","07/02/2024 14:15:40"
"MULTCHOICE","False",,,,"804087",,"417838","2054",,"As Sociedades de Arrendamento Mercantil.","0","07/02/2024 14:20:33","07/02/2024 14:20:33"
"MULTCHOICE","False",,,,"804088",,"417838","2030",,"O primeiro requisito do atendimento é o conhecimento, pois possibilita segurança ao tratar com o cliente.","1","07/02/2024 14:21:38","07/02/2024 14:21:38"
"MULTCHOICE","False",,,,"804089",,"417838","2047",,"Multiplicação.","0","07/02/2024 14:23:37","07/02/2024 14:23:37"
"MULTCHOICE","False",,,,"804090",,"417838","2023",,"Investimento e financiamento.","1","07/02/2024 14:24:16","07/02/2024 14:24:16"
"MULTCHOICE","False",,,,"804091",,"417638","2035",,"Rotativas (exemplo   :   cheque especial) e pontuais (parcelas e prazo fixo).","1","07/02/2024 17:29:36","07/02/2024 17:29:36"
"MULTCHOICE","False",,,,"804092",,"417638","2026",,"De todos os riscos, de modo detalhado, ainda que venha a perder o negócio.","1","07/02/2024 17:30:01","07/02/2024 17:30:01"
"MULTCHOICE","False",,,,"804093",,"417737","2380",,"Em local visível no recinto das dependências das instituições e de seus correspondentes.","1","07/02/2024 17:34:11","07/02/2024 17:34:11"
"MULTCHOICE","False",,,,"804094",,"417737","2363",,"Efetuada total ou parcialmente, acarreta obrigatoriamente a redução proporcional dos juros e demais acréscimos.","1","07/02/2024 17:37:36","07/02/2024 17:37:36"
"MULTCHOICE","False",,,,"804095",,"417638","2060",,"Houver processo administrativo instaurado e tais exames sejam considerados indispensáveis pela autoridade administrativa competente.","1","07/02/2024 17:40:11","07/02/2024 17:40:11"
"MULTCHOICE","False",,,,"804096",,"417638","2070",,"Devolver o bem à empresa de arrendamento mercantil.","1","07/02/2024 17:40:55","07/02/2024 17:40:55"
"MULTCHOICE","False",,,,"804097",,"417638","2039",,"Instituição consignatária é a instituição autorizada a conceder empréstimo ou financiamento.","1","07/02/2024 17:41:30","07/02/2024 17:41:30"
"MULTCHOICE","False",,,,"804098",,"417638","2028",,"O fornecedor deverá informar em 5 dias úteis a todos os bancos de dados para a retirada da negativação em nome do consumidor.","1","07/02/2024 17:42:00","07/02/2024 17:42:00"
"MULTCHOICE","False",,,,"804099",,"417737","2384",,"Da tabela de juros e prazos a ser empregada nas operações de crédito direto ao consumidor e de arrendamento mercantil financeiro.","0","07/02/2024 17:49:47","07/02/2024 17:49:47"
"MULTCHOICE","False",,,,"804100",,"417737","2373",,"Multiplicação.","0","07/02/2024 17:50:14","07/02/2024 17:50:14"
"MULTCHOICE","False",,,,"804101",,"417638","2063",,"O consumidor será informado sobre a resolução de sua demanda no prazo máximo de setenta e duas horas por correspondência ou por meio eletrônico, a seu critério.","0","07/02/2024 17:57:48","07/02/2024 17:57:48"
"MULTCHOICE","False",,,,"804102",,"417638","2037",,"Cadastral.","1","07/02/2024 17:58:20","07/02/2024 17:58:20"
"MULTCHOICE","False",,,,"804103",,"417638","2033",,"Usar crachá de identificação visível ao cliente, ser ético e apresentar os planos oferecidos por todas as instituições para o cliente ter a opção de escolha.","1","07/02/2024 17:58:46","07/02/2024 17:58:46"
"MULTCHOICE","False",,,,"804104",,"417638","2025",,"Risco.","1","07/02/2024 17:59:27","07/02/2024 17:59:27"
"MULTCHOICE","False",,,,"804105",,"417638","2061",,"Mensal.","0","07/02/2024 17:59:49","07/02/2024 17:59:49"
"MULTCHOICE","False",,,,"804106",,"417638","2051",,"Encaminhar resposta conclusiva para a demanda dos reclamantes, após dar adequado tratamento às reclamações recebidas.","1","07/02/2024 18:00:36","07/02/2024 18:00:36"
"MULTCHOICE","False",,,,"804107",,"417638","2024",,"As entradas e saídas de valores (dinheiro) efetivadas no decorrer do tempo numa dada operação.","1","07/02/2024 18:01:06","07/02/2024 18:01:06"
"MULTCHOICE","False",,,,"804108",,"417638","2021",,"Tarifa.","1","07/02/2024 18:01:32","07/02/2024 18:01:32"
"MULTCHOICE","False",,,,"804109",,"417638","2038",,"Do valor total financiado e a taxa mensal e anual de juros.","1","07/02/2024 18:02:02","07/02/2024 18:02:02"
"MULTCHOICE","False",,,,"804110",,"417638","2044",,"De forma clara e legível, o Custo Efetivo Total (CET), o referencial de remuneração e a taxa mensal e anual de juros.","1","07/02/2024 18:06:00","07/02/2024 18:06:00"
"MULTCHOICE","False",,,,"804111",,"417638","2046",,"A fabricação de papel moeda.","1","07/02/2024 18:06:22","07/02/2024 18:06:22"
"MULTCHOICE","False",,,,"804112",,"417638","2031",,"O Programa de autorregulação de crédito responsável estabelece diretrizes e procedimentos a serem observados nas etapas de oferta e contratação de crédito e tratamento dos superendividados.","1","07/02/2024 18:07:19","07/02/2024 18:07:19"
"MULTCHOICE","False",,,,"804113",,"417638","2042",,"Solicitar que a empresa de arrendamento mercantil assuma todas as despesas com o seguro do bem.","1","07/02/2024 18:07:51","07/02/2024 18:07:51"
"MULTCHOICE","False",,,,"804114",,"417638","2068",,"Por meio das Resoluções do Banco Central do Brasil.","0","07/02/2024 18:08:21","07/02/2024 18:08:21"
"MULTCHOICE","False",,,,"804115",,"417737","2365",,"O Programa de autorregulação de crédito responsável estabelece diretrizes e procedimentos a serem observados nas etapas de oferta e contratação de crédito e tratamento dos superendividados.","1","07/02/2024 18:08:29","07/02/2024 18:08:29"
"MULTCHOICE","False",,,,"804116",,"417638","2030",,"O primeiro requisito do atendimento é o conhecimento, pois possibilita segurança ao tratar com o cliente.","1","07/02/2024 18:09:00","07/02/2024 18:09:00"
"MULTCHOICE","False",,,,"804117",,"417737","2376",,"Cinco dias úteis.","1","07/02/2024 18:09:18","07/02/2024 18:09:42"
"MULTCHOICE","False",,,,"804118",,"417737","2372",,"Realizar penhor de bens pessoais e recolher o FGTS.","1","07/02/2024 18:09:52","07/02/2024 18:09:52"
"MULTCHOICE","False",,,,"804119",,"417737","2386",,"Mercado.","0","07/02/2024 18:10:59","07/02/2024 18:11:12"
"MULTCHOICE","False",,,,"804120",,"417737","2382",,"Houver indícios de crime contra o Sistema Financeiro Monetário, dispensando inclusive a necessidade de inquérito policial.","0","07/02/2024 18:13:01","07/02/2024 18:13:01"
"MULTCHOICE","False",,,,"804121",,"417737","2381",,"A inclusão de cláusula estipulando que o contratante será previamente informado da elevação respectiva, por meio do veículo de comunicação previsto contratualmente.","1","07/02/2024 18:17:52","07/02/2024 18:17:52"
"MULTCHOICE","False",,,,"804122",,"417737","2362",,"De todos os riscos, de modo detalhado, ainda que venha a perder o negócio.","1","07/02/2024 18:18:32","07/02/2024 18:18:32"
"MULTCHOICE","False",,,,"804123",,"417938","2373",,"Equalização.","0","07/02/2024 20:12:45","07/02/2024 20:12:45"
"MULTCHOICE","False",,,,"804124",,"417938","2359",,"Tarifa.","1","07/02/2024 20:13:52","07/02/2024 20:14:00"
"MULTCHOICE","False",,,,"804125",,"417938","2377",,"Distinguir fatos de opiniões, pessoais ou de mercado, com relação aos produtos e serviços oferecidos aos clientes.","1","07/02/2024 20:27:33","07/02/2024 20:27:33"
"MULTCHOICE","False",,,,"804126",,"417938","2378",,"O objetivo está em prestar esclarecimentos imediatos à referida equipe, sobre seus produtos e serviços e deve atender também às demandas dos seus clientes e usuários ao contratado.","1","07/02/2024 20:29:15","07/02/2024 20:29:15"
"MULTCHOICE","False",,,,"804127",,"417938","2384",,"Dos impostos e taxas incidentes nas operações de crédito direto ao consumidor e de arrendamento mercantil financeiro.","0","07/02/2024 20:39:11","07/02/2024 20:39:13"
"MULTCHOICE","False",,,,"804128",,"417839","2357",,"Todas as modalidades de crédito e todas as formas de operações creditícias.","1","07/02/2024 23:49:03","07/02/2024 23:51:48"
"MULTCHOICE","False",,,,"804162",,"418039","2048",,"Maior será o seu valor presente.","0","08/02/2024 08:48:56","08/02/2024 08:48:56"
"MULTCHOICE","False",,,,"804163",,"418039","2056",,"A operação financeira tenha sido realizada pela própria instituição financeira ou pela sociedade de arrendamento mercantil a ela vinculada.","1","08/02/2024 09:04:39","08/02/2024 09:04:39"
"MULTCHOICE","False",,,,"804164",,"418039","2037",,"Cadastral.","1","08/02/2024 09:05:36","08/02/2024 09:05:36"
"MULTCHOICE","False",,,,"804165",,"418039","2023",,"Investimento e financiamento.","1","08/02/2024 09:06:21","08/02/2024 09:06:21"
"MULTCHOICE","False",,,,"804166",,"418039","2044",,"De forma clara e legível, o Custo Efetivo Total (CET), o referencial de remuneração e a taxa mensal e anual de juros.","1","08/02/2024 09:27:34","08/02/2024 09:27:34"
"MULTCHOICE","False",,,,"804167",,"418039","2034",,"Não é necessário ser cliente da instituição, mas ter cadastro aprovado.","1","08/02/2024 09:33:14","08/02/2024 09:33:14"
"MULTCHOICE","False",,,,"804168",,"418039","2052",,"Distinguir fatos de opiniões, pessoais ou de mercado, com relação aos produtos e serviços oferecidos aos clientes.","1","08/02/2024 09:38:53","08/02/2024 09:38:53"
"MULTCHOICE","False",,,,"804169",,"418039","2027",,"Efetuada total ou parcialmente, acarreta obrigatoriamente a redução proporcional dos juros e demais acréscimos.","1","08/02/2024 09:40:03","08/02/2024 09:40:03"
"MULTCHOICE","False",,,,"804170",,"418039","2024",,"As entradas e saídas de valores (dinheiro) efetivadas no decorrer do tempo numa dada operação.","1","08/02/2024 09:58:18","08/02/2024 09:58:18"
"MULTCHOICE","False",,,,"804171",,"418039","2062",,"Financiamento do consumo das pessoas físicas e do capital de giro das empresas.","1","08/02/2024 09:59:14","08/02/2024 09:59:14"
"MULTCHOICE","False",,,,"804172",,"418039","2051",,"Encaminhar resposta conclusiva para a demanda dos reclamantes, após dar adequado tratamento às reclamações recebidas.","1","08/02/2024 10:15:43","08/02/2024 10:15:43"
"MULTCHOICE","False",,,,"804173",,"418039","2039",,"Instituição consignatária é a instituição autorizada a conceder empréstimo ou financiamento.","1","08/02/2024 10:16:20","08/02/2024 10:16:20"
"MULTCHOICE","False",,,,"804174",,"418039","2040",,"Os titulares de benefícios de aposentadoria e pensão por morte pagos pelo INSS.","1","08/02/2024 10:31:01","08/02/2024 10:31:01"
"MULTCHOICE","False",,,,"804175",,"418039","2063",,"A cobrança será suspensa imediatamente, salvo se o fornecedor indicar o contrato e comprovar que o valor é efetivamente devido.","1","08/02/2024 10:33:43","08/02/2024 10:33:43"
"MULTCHOICE","False",,,,"804176",,"418140","2325",,"Investimento e financiamento. ","1","08/02/2024 11:11:06","08/02/2024 11:11:06"
"MULTCHOICE","False",,,,"804177",,"418140","2353",,"Financiamento do consumo das pessoas físicas e do capital de giro das empresas.","1","08/02/2024 11:14:45","08/02/2024 11:14:45"
"MULTCHOICE","False",,,,"804178",,"418140","2346",,"Nunca um temporário terá direito ao crédito consignado.","0","08/02/2024 11:18:10","08/02/2024 11:18:10"
"MULTCHOICE","False",,,,"804179",,"418140","2334",,"Instituição consignatária é a instituição autorizada a conceder empréstimo ou financiamento.","1","08/02/2024 11:20:20","08/02/2024 11:20:20"
"MULTCHOICE","False",,,,"804180",,"418140","2331",,"Usar crachá de identificação visível ao cliente, ser ético e apresentar os planos oferecidos por todas as instituições para o cliente ter a opção de escolha.","1","08/02/2024 11:21:12","08/02/2024 11:21:12"
"MULTCHOICE","False",,,,"804181",,"418140","2338",,"Somatário.","0","08/02/2024 11:21:33","08/02/2024 11:21:33"
"MULTCHOICE","False",,,,"804182",,"418140","2348",,"A cobrança será suspensa imediatamente, salvo se o fornecedor indicar o contrato e comprovar que o valor é efetivamente devido.","1","08/02/2024 11:22:22","08/02/2024 11:22:22"
"MULTCHOICE","False",,,,"804183",,"418140","2355",,"Encaminhar as reclamações recebidas às respectivas agências de atendimento habitual competente, após prestar esclarecimentos.","0","08/02/2024 11:24:47","08/02/2024 11:24:47"
"MULTCHOICE","False",,,,"804184",,"418140","2332",,"É obrigatório ser cliente da instituição e possuir cadastro aprovado previamente.","0","08/02/2024 11:25:19","08/02/2024 11:25:19"
"MULTCHOICE","False",,,,"804185",,"418140","2343",,"O objetivo está em prestar esclarecimentos imediatos à referida equipe, sobre seus produtos e serviços e deve atender também às demandas dos seus clientes e usuários ao contratado.","1","08/02/2024 11:25:51","08/02/2024 11:25:51"
"MULTCHOICE","False",,,,"804186",,"418140","2347",,"Houver processo administrativo instaurado e tais exames sejam considerados indispensáveis pela autoridade administrativa competente.","1","08/02/2024 11:26:10","08/02/2024 11:26:10"
"MULTCHOICE","False",,,,"804187",,"418140","2352",,"Nos convênios celebrados entre instituições securitárias e INSS.","0","08/02/2024 11:26:25","08/02/2024 11:26:25"
"MULTCHOICE","False",,,,"804188",,"418241","14860",,"I e III, apenas.","1","08/02/2024 11:37:33","08/02/2024 11:37:33"
"MULTCHOICE","False",,,,"804189",,"418342","14862",,"Indicador de Risco (KRI) e Indicador de Controle (IC).","1","08/02/2024 11:45:19","08/02/2024 11:45:19"
"MULTCHOICE","False",,,,"804190",,"418342","14767",,"Indicadores Absolutos e Indicadores Relativos.","1","08/02/2024 12:02:32","08/02/2024 12:02:32"
"MULTCHOICE","False",,,,"804191",,"418041","9294",,"Segregação de funções e sistema de alçadas.","1","08/02/2024 13:14:35","08/02/2024 13:14:35"
"MULTCHOICE","False",,,,"804192",,"418041","9296",,"Uma visão de portfólio de riscos assumidos, conjugada com uma abordagem integrada para avaliar os efeitos adversos das interações entre os riscos.","1","08/02/2024 13:19:33","08/02/2024 13:19:33"
"MULTCHOICE","False",,,,"804193",,"418041","9311",,"A identificação dos riscos potenciais inerentes às atividades executadas, a avaliação qualitativa do ambiente de controles internos e a mensuração do nível de exposição residual dos riscos.","1","08/02/2024 13:31:48","08/02/2024 13:31:48"
"MULTCHOICE","False",,,,"804194",,"418041","9313",,"Área de controles internos e auditoria interna, apenas","0","08/02/2024 13:36:25","08/02/2024 13:36:41"
"MULTCHOICE","False",,,,"804195",,"418041","9318",,"I, III e IV apenas ","0","08/02/2024 13:44:24","08/02/2024 13:44:24"
"MULTCHOICE","False",,,,"804196",,"418041","9317",,"I, II e III ","1","08/02/2024 13:45:57","08/02/2024 13:45:57"
"MULTCHOICE","False",,,,"804197",,"418042","2337",,"(i) CMN - Conselho Monetário Nacional; (ii) Banco Central.","1","08/02/2024 15:59:42","08/02/2024 15:59:42"
"MULTCHOICE","False",,,,"804198",,"418042","2344",,"As Sociedade de Crédito, Financiamento e Investimento (Financeiras).","1","08/02/2024 16:00:52","08/02/2024 16:00:52"
"MULTCHOICE","False",,,,"804199",,"418042","2339",,"Menor será o seu valor presente.","1","08/02/2024 16:01:50","08/02/2024 16:01:50"
"MULTCHOICE","False",,,,"804200",,"418042","2324",,"Tarifa.","1","08/02/2024 16:06:34","08/02/2024 16:06:34"
"MULTCHOICE","False",,,,"804201",,"418042","2349",,"Da tabela de juros e prazos a ser empregada nas operações de crédito direto ao consumidor e de arrendamento mercantil financeiro.","0","08/02/2024 16:14:02","08/02/2024 16:14:02"
"MULTCHOICE","False",,,,"804202",,"418042","2331",,"Usar crachá de identificação visível ao cliente, ser ético e apresentar os planos oferecidos por todas as instituições para o cliente ter a opção de escolha.","1","08/02/2024 16:16:33","08/02/2024 16:16:33"
"MULTCHOICE","False",,,,"804203",,"418042","2336",,"De forma clara e legível, o Custo Efetivo Total (CET), o referencial de remuneração e a taxa mensal e anual de juros.","1","08/02/2024 16:24:08","08/02/2024 16:24:08"
"MULTCHOICE","False",,,,"804204",,"418042","2354",,"De relacionamento, de sensibilidade e do negócio.","1","08/02/2024 16:26:35","08/02/2024 16:26:35"
"MULTCHOICE","False",,,,"804205",,"418042","2347",,"Houver denúncia de qualquer cliente que se sinta logrado.","0","08/02/2024 16:28:19","08/02/2024 16:28:19"
"MULTCHOICE","False",,,,"804206",,"418042","2350",,"Normalmente prefixados, contudo, se previsto em contrato, podem ser pós-fixados.","1","08/02/2024 16:29:48","08/02/2024 16:29:48"
"MULTCHOICE","False",,,,"804207",,"418141","13846",,"Receber dos Emissores o valor das transações descontado do intercâmbio e liquidar a transação ao Estabelecimento Comercial ou ao Subcredenciador.","1","08/02/2024 17:39:16","08/02/2024 17:39:16"
"MULTCHOICE","False",,,,"804208",,"418141","13839",,"Uma pessoa jurídica que estabelece um arranjo de pagamento, que é o conjunto de regras e procedimentos que disciplina a prestação de determinado serviço de pagamento ao público.","1","08/02/2024 17:45:58","08/02/2024 17:45:58"
"MULTCHOICE","False",,,,"804209",,"418344","13837",,"Em 1979 foi lançado o Mastercharge, da Interbank Card Association, que deu origem à bandeira Mastercard.","0","08/02/2024 18:01:40","08/02/2024 18:04:52"
"MULTCHOICE","False",,,,"804210",,"418344","13844",,"Garantir o equilíbrio da externalidade de rede no mercado de dois lados para o relacionamento de 4 partes, estabelecendo a estrutura de intercâmbio.","1","08/02/2024 18:06:21","08/02/2024 18:06:21"
"MULTCHOICE","False",,,,"804211",,"418044","2041",,"Financeiro e operacional.","1","08/02/2024 19:25:07","08/02/2024 19:25:07"
"MULTCHOICE","False",,,,"804212",,"418043","2051",,"Encaminhar resposta conclusiva para a demanda dos reclamantes, após dar adequado tratamento às reclamações recebidas.","1","08/02/2024 19:27:53","08/02/2024 19:27:53"
"MULTCHOICE","False",,,,"804213",,"418043","2033",,"Usar crachá de identificação visível ao cliente, ser ético e apresentar os planos oferecidos por todas as instituições para o cliente ter a opção de escolha.","1","08/02/2024 19:30:28","08/02/2024 19:30:28"
"MULTCHOICE","False",,,,"804214",,"418043","2022",,"Todas as modalidades de crédito e todas as formas de operações creditícias.","1","08/02/2024 19:30:48","08/02/2024 19:30:48"
"MULTCHOICE","False",,,,"804215",,"418043","2056",,"A instituição financeira tenha celebrado convênio com o INSS para esse fim.","0","08/02/2024 19:31:59","08/02/2024 19:31:59"
"MULTCHOICE","False",,,,"804216",,"418043","2027",,"Efetuada total ou parcialmente, acarreta obrigatoriamente a redução proporcional dos juros e demais acréscimos.","1","08/02/2024 19:33:16","08/02/2024 19:33:16"
"MULTCHOICE","False",,,,"804217",,"418043","2054",,"As Sociedade de Crédito, Financiamento e Investimento (Financeiras).","1","08/02/2024 19:33:29","08/02/2024 19:33:29"
"MULTCHOICE","False",,,,"804218",,"418043","2052",,"Distinguir fatos de opiniões, pessoais ou de mercado, com relação aos produtos e serviços oferecidos aos clientes.","1","08/02/2024 19:33:54","08/02/2024 19:33:54"
"MULTCHOICE","False",,,,"804219",,"418044","2053",,"O objetivo está em prestar esclarecimentos imediatos à referida equipe, sobre seus produtos e serviços e deve atender também às demandas dos seus clientes e usuários ao contratado.","1","08/02/2024 19:34:43","08/02/2024 19:34:43"
"MULTCHOICE","False",,,,"804220",,"418044","2066",,"Normalmente prefixados, contudo, se previsto em contrato, podem ser pós-fixados.","1","08/02/2024 19:35:05","08/02/2024 19:35:05"
"MULTCHOICE","False",,,,"804221",,"418043","2059",,"A inclusão de cláusula estipulando que o contratante será previamente informado da elevação respectiva, independentemente de previsão contratual.","0","08/02/2024 19:35:11","08/02/2024 19:35:11"
"MULTCHOICE","False",,,,"804222",,"418044","2045",,"da realização de operações de crédito mediante penhor civil de bens e a gestão dos recursos do FGTS. ","1","08/02/2024 19:39:27","08/02/2024 19:39:27"
"MULTCHOICE","False",,,,"804223",,"418044","2062",,"Financiamento do consumo das pessoas físicas e do capital de giro das empresas.","1","08/02/2024 19:42:47","08/02/2024 19:42:47"
"MULTCHOICE","False",,,,"804224",,"418044","2029",,"Contrato social da instituição financeira.","0","08/02/2024 19:49:15","08/02/2024 19:49:15"
"MULTCHOICE","False",,,,"804225",,"418044","2047",,"Capitalização.","1","08/02/2024 19:55:29","08/02/2024 19:55:29"
"MULTCHOICE","False",,,,"804226",,"418142","2034",,"Não é necessário ser cliente da instituição, mas ter cadastro aprovado.","1","08/02/2024 20:20:15","08/02/2024 20:20:15"
"MULTCHOICE","False",,,,"804227",,"418142","2036",,"Demonstrativo de pagamento de salário ou comprovante de benefício de aposentadoria/pensão, quando for o caso.","1","08/02/2024 20:34:19","08/02/2024 20:34:19"
"MULTCHOICE","False",,,,"804228",,"418142","2057",,"For observada a vigência do contrato para fins do empréstimo ou de financiamentos.","1","08/02/2024 20:34:33","08/02/2024 20:34:33"
"MULTCHOICE","False",,,,"804229",,"418142","2020",,"FMI.","1","08/02/2024 20:34:42","08/02/2024 20:34:42"
"MULTCHOICE","False",,,,"804230",,"418142","2028",,"O fornecedor deverá informar em 5 dias úteis a todos os bancos de dados para a retirada da negativação em nome do consumidor.","1","08/02/2024 20:34:57","08/02/2024 20:34:57"
"MULTCHOICE","False",,,,"804231",,"418142","2060",,"Houver processo administrativo instaurado e tais exames sejam considerados indispensáveis pela autoridade administrativa competente.","1","08/02/2024 20:37:19","08/02/2024 20:37:19"
"MULTCHOICE","False",,,,"804232",,"418142","2051",,"Encaminhar resposta conclusiva para a demanda dos reclamantes, após dar adequado tratamento às reclamações recebidas.","1","08/02/2024 20:37:51","08/02/2024 20:37:51"
"MULTCHOICE","False",,,,"804233",,"418142","2059",,"A inclusão de cláusula estipulando que o contratante será previamente informado da elevação respectiva, por meio do veículo de comunicação previsto contratualmente.","1","08/02/2024 20:40:11","08/02/2024 20:40:11"
"MULTCHOICE","False",,,,"804263",,"418039","2068",,"Por meio das normativas do INSS.","1","08/02/2024 08:50:47","08/02/2024 08:50:47"
"MULTCHOICE","False",,,,"804264",,"418039","2030",,"O primeiro requisito do atendimento é o conhecimento, pois possibilita segurança ao tratar com o cliente.","1","08/02/2024 08:51:24","08/02/2024 08:51:24"
"MULTCHOICE","False",,,,"804265",,"418039","2032",,"Integridade, equidade, respeito ao consumidor, transparência, excelência, sustentabilidade e confiança.","1","08/02/2024 08:52:52","08/02/2024 08:52:52"
"MULTCHOICE","False",,,,"804266",,"418039","2021",,"Correção Monetária.","0","08/02/2024 08:53:56","08/02/2024 08:53:56"
"MULTCHOICE","False",,,,"804267",,"418039","2057",,"For observada a vigência do contrato para fins do empréstimo ou de financiamentos.","1","08/02/2024 09:07:16","08/02/2024 09:07:16"
"MULTCHOICE","False",,,,"804268",,"418039","2060",,"Houver denúncia de qualquer cliente que se sinta logrado.","0","08/02/2024 09:09:43","08/02/2024 09:09:43"
"MULTCHOICE","False",,,,"804269",,"418039","2028",,"O fornecedor deverá informar em 5 dias úteis a todos os bancos de dados para a retirada da negativação em nome do consumidor.","1","08/02/2024 09:20:32","08/02/2024 09:20:32"
"MULTCHOICE","False",,,,"804270",,"418039","2042",,"Solicitar que a empresa de arrendamento mercantil assuma todas as despesas com o seguro do bem.","1","08/02/2024 09:24:55","08/02/2024 09:24:55"
"MULTCHOICE","False",,,,"804271",,"418039","2061",,"Mensal.","0","08/02/2024 09:32:21","08/02/2024 09:32:21"
"MULTCHOICE","False",,,,"804272",,"418039","2031",,"O Programa de autorregulação de crédito responsável estabelece diretrizes e procedimentos a serem observados nas etapas de oferta e contratação de crédito e tratamento dos superendividados.","1","08/02/2024 09:35:34","08/02/2024 09:35:34"
"MULTCHOICE","False",,,,"804273",,"418039","2059",,"A inclusão de cláusula estipulando que o contratante será previamente informado da elevação respectiva, independentemente de previsão contratual.","0","08/02/2024 09:43:27","08/02/2024 09:43:27"
"MULTCHOICE","False",,,,"804274",,"418039","2026",,"De todos os riscos, de modo detalhado, ainda que venha a perder o negócio.","1","08/02/2024 09:51:38","08/02/2024 09:51:38"
